,accommodates,price
1662,2,99.0
1663,2,99.0
1664,4,149.0
1665,4,155.0
1666,5,200.0
1667,3,100.0
1668,3,95.0
1669,2,90.0
1670,2,100.0
1671,4,375.0
1672,1,56.0
1673,3,78.0
1674,4,150.0
1675,3,120.0
1676,2,99.0
1677,4,275.0
1678,4,213.0
1679,2,149.0
1680,2,99.0
1681,3,69.0
1682,5,290.0
1683,2,90.0
1684,2,68.0
1685,2,175.0
1686,4,230.0
1687,2,130.0
1688,2,80.0
1689,2,90.0
1690,2,110.0
1691,2,73.0
1692,2,65.0
1693,2,84.0
1694,2,89.0
1695,2,190.0
1696,2,210.0
1697,2,69.0
1698,2,120.0
1699,2,136.0
1700,2,75.0
1701,4,227.0
1702,2,80.0
1703,2,110.0
1704,6,100.0
1705,2,107.0
1706,2,90.0
1707,2,90.0
1708,2,110.0
1709,4,95.0
1710,2,80.0
1711,2,130.0
1712,2,75.0
1713,2,145.0
1714,4,405.0
1715,2,75.0
1716,6,189.0
1717,2,139.0
1718,3,140.0
1719,3,125.0
1720,2,100.0
1721,5,115.0
1722,2,299.0
1723,2,120.0
1724,2,55.0
1725,2,155.0
1726,6,191.0
1727,2,120.0
1728,5,220.0
1729,2,90.0
1730,3,183.0
1731,4,215.0
1732,12,225.0
1733,2,124.0
1734,2,125.0
1735,4,225.0
1736,2,115.0
1737,4,100.0
1738,2,55.0
1739,4,175.0
1740,2,105.0
1741,2,85.0
1742,8,240.0
1743,2,89.0
1744,2,99.0
1745,2,75.0
1746,3,110.0
1747,2,105.0
1748,3,180.0
1749,2,110.0
1750,4,160.0
1751,1,110.0
1752,2,120.0
1753,4,140.0
1754,2,80.0
1755,4,180.0
1756,6,200.0
1757,4,270.0
1758,2,85.0
1759,2,68.0
1760,2,130.0
1761,2,50.0
1762,2,160.0
1763,3,160.0
1764,2,58.0
1765,4,250.0
1766,3,120.0
1767,2,172.0
1768,2,80.0
1769,3,150.0
1770,2,75.0
1771,2,200.0
1772,3,120.0
1773,4,215.0
1774,2,110.0
1775,3,180.0
1776,4,250.0
1777,2,150.0
1778,4,250.0
1779,4,239.0
1780,4,175.0
1781,2,159.0
1782,3,200.0
1783,2,115.0
1784,2,110.0
1785,4,190.0
1786,2,89.0
1787,3,240.0
1788,2,113.0
1789,2,70.0
1790,6,230.0
1791,2,200.0
1792,4,149.0
1793,2,90.0
1794,1,90.0
1795,4,220.0
1796,2,175.0
1797,4,170.0
1798,3,110.0
1799,3,110.0
1800,2,99.0
1801,2,105.0
1802,4,245.0
1803,2,150.0
1804,4,210.0
1805,2,120.0
1806,2,98.0
1807,2,99.0
1808,4,159.0
1809,6,290.0
1810,3,72.0
1811,4,150.0
1812,2,140.0
1813,7,450.0
1814,2,120.0
1815,2,90.0
1816,2,44.0
1817,2,115.0
1818,2,99.0
1819,2,110.0
1820,2,72.0
1821,4,125.0
1822,4,250.0
1823,2,150.0
1824,2,115.0
1825,2,100.0
1826,2,125.0
1827,4,155.0
1828,4,150.0
1829,2,120.0
1830,2,260.0
1831,4,186.0
1832,3,250.0
1833,4,148.0
1834,5,190.0
1835,4,250.0
1836,2,130.0
1837,2,90.0
1838,3,200.0
1839,2,193.0
1840,3,250.0
1841,2,85.0
1842,4,220.0
1843,2,60.0
1844,2,139.0
1845,2,110.0
1846,2,150.0
1847,2,120.0
1848,2,80.0
1849,2,124.0
1850,1,270.0
1851,2,85.0
1852,4,159.0
1853,4,95.0
1854,2,65.0
1855,4,290.0
1856,2,95.0
1857,4,190.0
1858,2,87.0
1859,4,129.0
1860,2,99.0
1861,2,151.0
1862,2,100.0
1863,2,250.0
1864,4,200.0
1865,2,120.0
1866,2,187.0
1867,2,189.0
1868,3,175.0
1869,2,49.0
1870,2,108.0
1871,4,160.0
1872,2,150.0
1873,2,80.0
1874,2,115.0
1875,2,140.0
1876,2,95.0
1877,2,239.0
1878,2,135.0
1879,2,350.0
1880,4,135.0
1881,4,150.0
1882,5,295.0
1883,2,129.0
1884,4,175.0
1885,2,119.0
1886,2,140.0
1887,4,150.0
1888,3,83.0
1889,2,125.0
1890,4,575.0
1891,2,119.0
1892,2,85.0
1893,2,99.0
1894,2,135.0
1895,2,80.0
1896,2,139.0
1897,2,115.0
1898,4,180.0
1899,5,195.0
1900,4,120.0
1901,2,135.0
1902,2,130.0
1903,4,175.0
1904,3,179.0
1905,4,140.0
1906,2,150.0
1907,5,195.0
1908,2,104.0
1909,4,120.0
1910,2,138.0
1911,2,110.0
1912,8,175.0
1913,2,115.0
1914,2,81.0
1915,3,245.0
1916,3,100.0
1917,2,99.0
1918,4,209.0
1919,2,95.0
1920,4,185.0
1921,2,120.0
1922,4,160.0
1923,4,145.0
1924,4,175.0
1925,2,99.0
1926,2,95.0
1927,2,109.0
1928,1,95.0
1929,4,150.0
1930,2,65.0
1931,2,100.0
1932,4,125.0
1933,2,180.0
1934,2,159.0
1935,4,189.0
1936,4,146.0
1937,2,115.0
1938,2,120.0
1939,2,100.0
1940,2,140.0
1941,4,150.0
1942,4,200.0
1943,4,150.0
1944,2,120.0
1945,4,125.0
1946,4,170.0
1947,4,224.0
1948,2,60.0
1949,2,110.0
1950,4,145.0
1951,3,110.0
1952,2,69.0
1953,4,140.0
1954,2,130.0
1955,2,100.0
1956,2,102.0
1957,2,150.0
1958,4,160.0
1959,4,175.0
1960,2,99.0
1961,4,85.0
1962,4,100.0
1963,4,150.0
1964,4,180.0
1965,3,75.0
1966,2,100.0
1967,4,200.0
1968,4,170.0
1969,2,150.0
1970,2,60.0
1971,2,160.0
1972,4,344.0
1973,2,150.0
1974,6,314.0
1975,4,145.0
1976,3,125.0
1977,2,120.0
1978,4,280.0
1979,2,78.0
1980,2,250.0
1981,2,125.0
1982,4,211.0
1983,2,275.0
1984,2,175.0
1985,2,95.0
1986,2,175.0
1987,2,150.0
1988,4,275.0
1989,5,225.0
1990,4,99.0
1991,2,85.0
1992,4,220.0
1993,2,68.0
1994,2,60.0
1995,2,130.0
1996,2,64.0
1997,2,99.0
1998,4,140.0
1999,4,275.0
2000,2,175.0
2001,4,109.0
2002,2,90.0
2003,3,99.0
2004,4,195.0
2005,2,125.0
2006,2,100.0
2007,7,185.0
2008,3,150.0
2009,4,250.0
2010,2,46.0
2011,2,120.0
2012,6,200.0
2013,4,110.0
2014,4,180.0
2015,5,150.0
2016,4,225.0
2017,5,90.0
2018,2,110.0
2019,4,127.0
2020,2,100.0
2021,2,100.0
2022,2,120.0
2023,2,109.0
2024,2,130.0
2025,5,150.0
2026,2,79.0
2027,4,150.0
2028,3,104.0
2029,6,340.0
2030,4,200.0
2031,2,60.0
2032,6,179.0
2033,2,105.0
2034,4,109.0
2035,2,95.0
2036,2,250.0
2037,4,200.0
2038,3,200.0
2039,6,225.0
2040,4,80.0
2041,4,90.0
2042,2,189.0
2043,2,109.0
2044,2,100.0
2045,2,275.0
2046,2,130.0
2047,2,110.0
2048,6,190.0
2049,1,49.0
2050,4,140.0
2051,4,190.0
2052,2,109.0
2053,2,99.0
2054,2,125.0
2055,4,350.0
2056,2,85.0
2057,4,160.0
2058,5,345.0
2059,6,280.0
2060,2,99.0
2061,2,70.0
2062,2,80.0
2063,4,119.0
2064,6,150.0
2065,4,800.0
2066,2,90.0
2067,2,169.0
2068,1,85.0
2069,2,54.0
2070,4,240.0
2071,2,90.0
2072,2,80.0
2073,4,75.0
2074,4,108.0
2075,5,250.0
2076,4,175.0
2077,2,200.0
2078,4,175.0
2079,4,170.0
2080,1,45.0
2081,6,77.0
2082,4,110.0
2083,2,149.0
2084,3,130.0
2085,1,90.0
2086,1,150.0
2087,5,94.0
2088,2,185.0
2089,2,100.0
2090,2,123.0
2091,4,164.0
2092,4,295.0
2093,2,90.0
2094,4,125.0
2095,4,130.0
2096,4,200.0
2097,4,140.0
2098,2,180.0
2099,2,120.0
2100,2,140.0
2101,6,795.0
2102,4,240.0
2103,2,65.0
2104,2,90.0
2105,2,89.0
2106,2,75.0
2107,4,200.0
2108,2,80.0
2109,4,175.0
2110,3,56.0
2111,4,100.0
2112,4,150.0
2113,2,220.0
2114,2,145.0
2115,2,97.0
2116,2,110.0
2117,5,210.0
2118,4,48.0
2119,2,75.0
2120,4,150.0
2121,2,70.0
2122,4,150.0
2123,2,69.0
2124,2,150.0
2125,2,80.0
2126,4,130.0
2127,4,210.0
2128,4,275.0
2129,4,99.0
2130,4,149.0
2131,8,323.0
2132,2,65.0
2133,2,235.0
2134,4,175.0
2135,2,104.0
2136,4,150.0
2137,4,240.0
2138,2,100.0
2139,2,100.0
2140,2,90.0
2141,4,245.0
2142,4,251.0
2143,2,90.0
2144,4,150.0
2145,2,75.0
2146,2,120.0
2147,2,110.0
2148,2,95.0
2149,2,140.0
2150,4,350.0
2151,2,250.0
2152,4,95.0
2153,4,230.0
2154,4,285.0
2155,4,145.0
2156,6,190.0
2157,2,149.0
2158,2,120.0
2159,3,110.0
2160,4,160.0
2161,4,160.0
2162,3,95.0
2163,2,105.0
2164,3,180.0
2165,4,170.0
2166,4,230.0
2167,4,175.0
2168,4,125.0
2169,2,95.0
2170,2,100.0
2171,2,117.0
2172,4,225.0
2173,2,125.0
2174,6,230.0
2175,2,105.0
2176,2,95.0
2177,8,250.0
2178,2,100.0
2179,2,129.0
2180,2,84.0
2181,2,100.0
2182,4,175.0
2183,2,120.0
2184,4,130.0
2185,4,150.0
2186,2,145.0
2187,2,131.0
2188,3,90.0
2189,4,155.0
2190,4,245.0
2191,2,95.0
2192,2,54.0
2193,2,91.0
2194,2,135.0
2195,3,149.0
2196,4,288.0
2197,3,130.0
2198,3,175.0
2199,4,175.0
2200,2,110.0
2201,4,100.0
2202,2,134.0
2203,3,160.0
2204,2,129.0
2205,2,85.0
2206,2,64.0
2207,2,81.0
2208,4,175.0
2209,1,85.0
2210,2,130.0
2211,2,105.0
2212,2,90.0
2213,4,175.0
2214,2,300.0
2215,4,195.0
2216,4,100.0
2217,4,200.0
2218,2,125.0
2219,2,49.0
2220,2,150.0
2221,2,70.0
2222,2,118.0
2223,2,159.0
2224,2,90.0
2225,4,92.0
2226,4,180.0
2227,4,115.0
2228,3,99.0
2229,2,50.0
2230,3,119.0
2231,2,99.0
2232,4,127.0
2233,2,90.0
2234,2,60.0
2235,3,115.0
2236,2,135.0
2237,3,135.0
2238,3,100.0
2239,2,85.0
2240,2,119.0
2241,2,69.0
2242,2,150.0
2243,3,125.0
2244,2,125.0
2245,2,160.0
2246,4,140.0
2247,3,110.0
2248,3,150.0
2249,2,87.0
2250,1,77.0
2251,4,120.0
2252,3,180.0
2253,4,125.0
2254,3,120.0
2255,2,200.0
2256,2,60.0
2257,2,110.0
2258,4,75.0
2259,4,139.0
2260,4,200.0
2261,4,220.0
2262,2,108.0
2263,2,110.0
2264,2,190.0
2265,2,40.0
2266,2,95.0
2267,3,95.0
2268,2,80.0
2269,5,200.0
2270,2,119.0
2271,4,235.0
2272,2,65.0
2273,2,125.0
2274,2,200.0
2275,2,125.0
2276,2,150.0
2277,2,150.0
2278,4,250.0
2279,4,100.0
2280,3,197.0
2281,2,100.0
2282,2,190.0
2283,2,225.0
2284,2,100.0
2285,2,75.0
2286,1,42.0
2287,5,189.0
2288,2,85.0
2289,2,129.0
2290,3,100.0
2291,3,95.0
2292,2,140.0
2293,4,160.0
2294,2,99.0
2295,3,99.0
2296,2,100.0
2297,4,99.0
2298,2,130.0
2299,4,174.0
2300,2,120.0
2301,2,130.0
2302,3,120.0
2303,2,110.0
2304,2,120.0
2305,4,95.0
2306,2,60.0
2307,4,115.0
2308,2,65.0
2309,4,300.0
2310,2,70.0
2311,2,65.0
2312,4,110.0
2313,4,175.0
2314,4,400.0
2315,6,250.0
2316,2,145.0
2317,4,249.0
2318,4,140.0
2319,2,99.0
2320,2,85.0
2321,4,130.0
2322,2,112.0
2323,3,109.0
2324,4,150.0
2325,2,120.0
2326,2,80.0
2327,4,131.0
2328,2,175.0
2329,2,80.0
2330,2,137.0
2331,2,165.0
2332,2,90.0
2333,3,130.0
2334,4,90.0
2335,2,150.0
2336,4,120.0
2337,4,229.0
2338,4,189.0
2339,4,289.0
2340,2,150.0
2341,2,175.0
2342,4,210.0
2343,2,135.0
2344,2,65.0
2345,4,145.0
2346,2,140.0
2347,2,92.0
2348,7,210.0
2349,2,120.0
2350,2,125.0
2351,4,225.0
2352,4,95.0
2353,4,170.0
2354,2,160.0
2355,2,90.0
2356,2,150.0
2357,2,120.0
2358,2,100.0
2359,4,
2360,2,120.0
2361,2,75.0
2362,4,325.0
2363,3,70.0
2364,4,105.0
2365,2,110.0
2366,2,80.0
2367,4,210.0
2368,4,115.0
2369,2,99.0
2370,2,140.0
2371,2,40.0
2372,2,160.0
2373,2,120.0
2374,2,180.0
2375,2,125.0
2376,4,246.0
2377,2,125.0
2378,4,214.0
2379,4,250.0
2380,2,93.0
2381,4,295.0
2382,5,225.0
2383,4,89.0
2384,2,120.0
2385,2,119.0
2386,2,100.0
2387,4,150.0
2388,4,139.0
2389,4,175.0
2390,2,94.0
2391,2,35.0
2392,2,135.0
2393,2,90.0
2394,2,74.0
2395,4,375.0
2396,2,140.0
2397,3,135.0
2398,2,70.0
2399,4,99.0
2400,2,140.0
2401,2,120.0
2402,3,150.0
2403,1,25.0
2404,2,110.0
2405,4,254.0
2406,3,45.0
2407,4,140.0
2408,2,130.0
2409,2,250.0
2410,4,100.0
2411,2,100.0
2412,3,149.0
2413,2,110.0
2414,2,90.0
2415,4,135.0
2416,2,130.0
2417,2,112.0
2418,6,300.0
2419,2,125.0
2420,4,140.0
2421,2,100.0
2422,5,115.0
2423,4,120.0
2424,4,250.0
2425,4,150.0
2426,2,75.0
2427,2,72.0
2428,2,130.0
2429,2,99.0
2430,2,119.0
2431,2,85.0
2432,2,125.0
2433,2,62.0
2434,2,150.0
2435,2,75.0
2436,4,120.0
2437,2,130.0
2438,2,118.0
2439,4,85.0
2440,4,285.0
2441,2,68.0
2442,2,190.0
2443,4,200.0
2444,3,199.0
2445,4,250.0
2446,2,125.0
2447,4,180.0
2448,2,100.0
2449,2,150.0
2450,4,160.0
2451,2,100.0
2452,4,150.0
2453,2,179.0
2454,5,190.0
2455,4,110.0
2456,5,325.0
2457,2,115.0
2458,4,180.0
2459,2,140.0
2460,4,349.0
2461,2,129.0
2462,4,250.0
2463,3,195.0
2464,2,99.0
2465,2,90.0
2466,4,127.0
2467,2,115.0
2468,4,150.0
2469,3,140.0
2470,2,120.0
2471,4,450.0
2472,4,105.0
2473,2,145.0
2474,12,383.0
2475,2,120.0
2476,2,80.0
2477,2,125.0
2478,6,495.0
2479,4,340.0
2480,4,130.0
2481,4,150.0
2482,2,270.0
2483,2,199.0
2484,2,57.0
2485,4,150.0
2486,2,99.0
2487,2,159.0
2488,4,300.0
2489,2,130.0
2490,3,75.0
2491,2,109.0
2492,2,139.0
2493,2,124.0
2494,2,250.0
2495,2,149.0
2496,2,120.0
2497,3,100.0
2498,2,350.0
2499,2,125.0
2500,2,80.0
2501,2,143.0
2502,4,495.0
2503,1,35.0
2504,2,100.0
2505,2,90.0
2506,3,155.0
2507,2,90.0
2508,2,52.0
2509,2,118.0
2510,2,245.0
2511,2,199.0
2512,3,100.0
2513,4,100.0
2514,2,120.0
2515,2,115.0
2516,4,400.0
2517,2,149.0
2518,2,150.0
2519,4,199.0
2520,2,150.0
2521,2,140.0
2522,2,169.0
2523,2,95.0
2524,4,165.0
2525,4,292.0
2526,2,119.0
2527,2,150.0
2528,2,115.0
2529,4,196.0
2530,2,105.0
2531,4,270.0
2532,2,99.0
2533,2,120.0
2534,2,104.0
2535,3,12.0
2536,7,400.0
2537,4,168.0
2538,6,175.0
2539,2,160.0
2540,1,59.0
2541,2,75.0
2542,2,99.0
2543,7,400.0
2544,4,135.0
2545,2,99.0
2546,2,169.0
2547,2,137.0
2548,4,189.0
2549,2,159.0
2550,4,130.0
2551,4,220.0
2552,2,129.0
2553,4,369.0
2554,2,100.0
2555,1,110.0
2556,2,119.0
2557,2,85.0
2558,2,90.0
2559,2,149.0
2560,2,90.0
2561,4,140.0
2562,4,130.0
2563,4,190.0
2564,2,120.0
2565,4,79.0
2566,1,51.0
2567,2,80.0
2568,2,79.0
2569,2,75.0
2570,3,500.0
2571,2,50.0
2572,3,199.0
2573,2,110.0
2574,4,150.0
2575,2,120.0
2576,2,200.0
2577,2,150.0
2578,2,70.0
2579,2,95.0
2580,4,130.0
2581,2,119.0
2582,2,80.0
2583,2,85.0
2584,2,180.0
2585,2,135.0
2586,4,130.0
2587,2,150.0
2588,4,329.0
2589,4,250.0
2590,2,299.0
2591,3,120.0
2592,2,220.0
2593,2,125.0
2594,2,89.0
2595,2,150.0
2596,2,99.0
2597,4,300.0
2598,2,125.0
2599,3,80.0
2600,2,185.0
2601,1,58.0
2602,2,79.0
2603,2,140.0
2604,6,200.0
2605,3,93.0
2606,2,149.0
2607,2,60.0
2608,2,155.0
2609,3,150.0
2610,2,94.0
2611,2,130.0
2612,2,105.0
2613,2,80.0
2614,4,219.0
2615,2,140.0
2616,2,60.0
2617,2,150.0
2618,2,150.0
2619,4,320.0
2620,4,180.0
2621,4,149.0
2622,2,125.0
2623,2,135.0
2624,3,90.0
2625,4,150.0
2626,2,119.0
2627,4,180.0
2628,2,175.0
2629,4,275.0
2630,4,139.0
2631,4,140.0
2632,2,100.0
2633,4,199.0
2634,3,112.0
2635,2,850.0
2636,2,105.0
2637,7,425.0
2638,2,90.0
2639,2,150.0
2640,2,141.0
2641,6,300.0
2642,4,200.0
2643,4,175.0
2644,2,99.0
2645,4,200.0
2646,4,89.0
2647,4,110.0
2648,4,159.0
2649,2,95.0
2650,2,90.0
2651,2,95.0
2652,2,99.0
2653,2,150.0
2654,4,200.0
2655,2,150.0
2656,2,60.0
2657,4,219.0
2658,2,150.0
2659,4,150.0
2660,2,130.0
2661,2,100.0
2662,10,300.0
2663,2,105.0
2664,2,99.0
2665,2,100.0
2666,2,200.0
2667,2,149.0
2668,4,115.0
2669,4,175.0
2670,2,59.0
2671,2,100.0
2672,2,92.0
2673,2,120.0
2674,4,245.0
2675,4,99.0
2676,2,119.0
2677,2,80.0
2678,4,389.0
2679,2,67.0
2680,2,62.0
2681,3,90.0
2682,2,125.0
2683,2,125.0
2684,2,229.0
2685,2,99.0
2686,2,115.0
2687,2,89.0
2688,2,130.0
2689,4,149.0
2690,2,110.0
2691,2,275.0
2692,3,122.0
2693,2,95.0
2694,4,250.0
2695,2,149.0
2696,2,125.0
2697,2,122.0
2698,2,170.0
2699,2,120.0
2700,3,78.0
2701,2,127.0
2702,2,120.0
2703,2,80.0
2704,3,109.0
2705,2,179.0
2706,2,89.0
2707,2,90.0
2708,2,150.0
2709,2,130.0
2710,2,56.0
2711,3,125.0
2712,6,400.0
2713,5,149.0
2714,2,150.0
2715,2,130.0
2716,2,110.0
2717,2,101.0
2718,2,250.0
2719,2,100.0
2720,4,195.0
2721,4,129.0
2722,4,200.0
2723,2,170.0
2724,2,119.0
2725,4,160.0
2726,2,79.0
2727,3,275.0
2728,4,135.0
2729,2,75.0
2730,2,155.0
2731,2,200.0
2732,4,110.0
2733,2,100.0
2734,4,99.0
2735,4,125.0
2736,4,400.0
2737,2,150.0
2738,2,89.0
2739,2,100.0
2740,8,
2741,4,159.0
2742,14,700.0
2743,4,150.0
2744,2,89.0
2745,16,450.0
2746,2,95.0
2747,4,300.0
2748,4,90.0
2749,3,99.0
2750,6,273.0
2751,2,70.0
2752,5,300.0
2753,2,68.0
2754,2,248.0
2755,2,100.0
2756,2,90.0
2757,4,240.0
2758,2,179.0
2759,4,175.0
2760,3,149.0
2761,2,30.0
2762,8,200.0
2763,2,175.0
2764,2,115.0
2765,4,144.0
2766,2,70.0
2767,3,150.0
2768,2,95.0
2769,3,80.0
2770,2,145.0
2771,2,69.0
2772,2,60.0
2773,4,150.0
2774,2,98.0
2775,2,200.0
2776,2,90.0
2777,4,220.0
2778,4,74.0
2779,4,152.0
2780,4,150.0
2781,4,100.0
2782,4,215.0
2783,5,190.0
2784,4,175.0
2785,2,125.0
2786,2,150.0
2787,4,160.0
2788,4,119.0
2789,3,90.0
2790,2,150.0
2791,2,120.0
2792,2,119.0
2793,2,59.0
2794,2,84.0
2795,4,95.0
2796,4,114.0
2797,1,70.0
2798,2,105.0
2799,2,99.0
2800,2,159.0
2801,4,230.0
2802,2,170.0
2803,2,69.0
2804,2,98.0
2805,3,109.0
2806,2,100.0
2807,4,100.0
2808,3,169.0
2809,4,185.0
2810,2,132.0
2811,4,300.0
2812,4,199.0
2813,6,225.0
2814,2,125.0
2815,2,120.0
2816,4,200.0
2817,4,450.0
2818,4,250.0
2819,2,125.0
2820,2,49.0
2821,2,125.0
2822,4,120.0
2823,6,250.0
2824,2,78.0
2825,2,90.0
2826,2,70.0
2827,4,300.0
2828,2,109.0
2829,2,90.0
2830,2,295.0
2831,2,185.0
2832,2,100.0
2833,2,120.0
2834,4,220.0
2835,2,72.0
2836,2,175.0
2837,2,175.0
2838,2,170.0
2839,5,350.0
2840,2,250.0
2841,2,110.0
2842,4,99.0
2843,2,149.0
2844,2,89.0
2845,2,80.0
2846,2,120.0
2847,2,60.0
2848,2,100.0
2849,3,195.0
2850,2,150.0
2851,2,90.0
2852,4,175.0
2853,2,139.0
2854,3,89.0
2855,4,325.0
2856,4,145.0
2857,4,145.0
2858,2,68.0
2859,3,121.0
2860,4,150.0
2861,2,97.0
2862,16,600.0
2863,4,150.0
2864,3,349.0
2865,4,100.0
2866,2,120.0
2867,2,75.0
2868,4,200.0
2869,2,110.0
2870,4,159.0
2871,3,100.0
2872,2,120.0
2873,4,83.0
2874,2,98.0
2875,2,170.0
2876,2,125.0
2877,4,125.0
2878,3,185.0
2879,1,48.0
2880,2,85.0
2881,2,110.0
2882,2,65.0
2883,2,130.0
2884,2,79.0
2885,2,178.0
2886,16,495.0
2887,3,100.0
2888,4,280.0
2889,3,65.0
2890,4,200.0
2891,3,105.0
2892,2,100.0
2893,2,89.0
2894,2,99.0
2895,2,100.0
2896,4,105.0
2897,2,100.0
2898,7,198.0
2899,2,90.0
2900,3,150.0
2901,4,225.0
2902,5,160.0
2903,16,495.0
2904,2,120.0
2905,4,175.0
2906,2,120.0
2907,2,59.0
2908,4,225.0
2909,3,124.0
2910,4,175.0
2911,2,99.0
2912,4,145.0
2913,4,120.0
2914,4,135.0
2915,2,65.0
2916,4,159.0
2917,1,56.0
2918,2,99.0
2919,2,120.0
2920,2,180.0
2921,4,101.0
2922,4,125.0
2923,4,185.0
2924,2,95.0
2925,3,200.0
2926,2,150.0
2927,2,150.0
2928,2,142.0
2929,6,360.0
2930,2,129.0
2931,2,150.0
2932,2,150.0
2933,4,175.0
2934,2,40.0
2935,2,249.0
2936,2,148.0
2937,2,109.0
2938,4,158.0
2939,1,60.0
2940,3,90.0
2941,4,300.0
2942,2,120.0
2943,3,260.0
2944,3,100.0
2945,4,140.0
2946,2,79.0
2947,3,75.0
2948,2,119.0
2949,2,99.0
2950,2,100.0
2951,7,395.0
2952,4,275.0
2953,3,140.0
2954,2,95.0
2955,4,180.0
2956,3,109.0
2957,2,65.0
2958,3,60.0
2959,2,79.0
2960,2,125.0
2961,2,85.0
2962,4,250.0
2963,4,99.0
2964,4,250.0
2965,6,235.0
2966,4,150.0
2967,4,150.0
2968,4,275.0
2969,2,80.0
2970,4,150.0
2971,4,155.0
2972,3,90.0
2973,4,90.0
2974,4,220.0
2975,2,90.0
2976,2,130.0
2977,2,105.0
2978,4,359.0
2979,2,75.0
2980,4,160.0
2981,4,350.0
2982,2,200.0
2983,2,150.0
2984,2,97.0
2985,2,129.0
2986,2,100.0
2987,4,167.0
2988,2,175.0
2989,2,68.0
2990,2,110.0
2991,2,100.0
2992,2,140.0
2993,4,295.0
2994,5,200.0
2995,6,300.0
2996,2,75.0
2997,4,150.0
2998,2,125.0
2999,4,225.0
3000,4,239.0
3001,2,175.0
3002,2,70.0
3003,2,200.0
3004,2,110.0
3005,2,150.0
3006,2,95.0
3007,2,68.0
3008,3,125.0
3009,4,175.0
3010,4,90.0
3011,3,189.0
3012,2,116.0
3013,2,80.0
3014,2,99.0
3015,2,49.0
3016,2,155.0
3017,2,85.0
3018,4,350.0
3019,2,65.0
3020,2,175.0
3021,2,100.0
3022,2,150.0
3023,4,400.0
3024,2,185.0
3025,2,145.0
3026,4,350.0
3027,3,180.0
3028,4,120.0
3029,4,150.0
3030,3,200.0
3031,2,40.0
3032,2,70.0
3033,2,80.0
3034,2,127.0
3035,2,90.0
3036,1,74.0
3037,3,149.0
3038,2,99.0
3039,2,143.0
3040,2,119.0
3041,4,205.0
3042,2,100.0
3043,4,360.0
3044,4,189.0
3045,4,250.0
3046,2,85.0
3047,4,112.0
3048,4,95.0
3049,2,85.0
3050,2,117.0
3051,4,115.0
3052,4,175.0
3053,2,165.0
3054,4,300.0
3055,3,110.0
3056,2,115.0
3057,2,85.0
3058,2,69.0
3059,2,89.0
3060,2,100.0
3061,2,160.0
3062,2,128.0
3063,2,82.0
3064,2,105.0
3065,2,87.0
3066,2,95.0
3067,2,90.0
3068,2,119.0
3069,2,180.0
3070,2,60.0
3071,4,400.0
3072,2,90.0
3073,4,125.0
3074,2,89.0
3075,2,100.0
3076,4,133.0
3077,2,75.0
3078,2,125.0
3079,2,110.0
3080,2,120.0
3081,4,120.0
3082,2,185.0
3083,2,79.0
3084,4,199.0
3085,3,99.0
3086,3,99.0
3087,2,175.0
3088,4,87.0
3089,4,175.0
3090,4,300.0
3091,4,175.0
3092,4,150.0
3093,2,105.0
3094,4,130.0
3095,2,130.0
3096,2,90.0
3097,2,67.0
3098,2,160.0
3099,2,90.0
3100,1,85.0
3101,3,45.0
3102,4,200.0
3103,2,160.0
3104,2,115.0
3105,4,249.0
3106,4,150.0
3107,2,139.0
3108,4,185.0
3109,2,75.0
3110,2,125.0
3111,6,263.0
3112,2,150.0
3113,2,246.0
3114,4,180.0
3115,4,240.0
3116,2,125.0
3117,2,200.0
3118,3,130.0
3119,3,130.0
3120,6,950.0
3121,2,160.0
3122,2,89.0
3123,3,135.0
3124,3,110.0
3125,4,247.0
3126,2,150.0
3127,2,150.0
3128,3,179.0
3129,3,110.0
3130,3,100.0
3131,5,200.0
3132,3,135.0
3133,4,139.0
3134,2,89.0
3135,2,120.0
3136,4,179.0
3137,4,330.0
3138,4,330.0
3139,2,130.0
3140,4,300.0
3141,2,125.0
3142,2,120.0
3143,4,150.0
3144,2,110.0
3145,4,119.0
3146,2,159.0
3147,3,85.0
3148,4,175.0
3149,4,75.0
3150,2,150.0
3151,2,90.0
3152,5,220.0
3153,2,110.0
3154,1,65.0
3155,4,280.0
3156,4,124.0
3157,2,140.0
3158,4,250.0
3159,2,99.0
3160,2,133.0
3161,2,118.0
3162,2,88.0
3163,2,125.0
3164,2,133.0
3165,2,161.0
3166,2,120.0
3167,4,149.0
3168,2,250.0
3169,2,165.0
3170,4,200.0
3171,2,89.0
3172,2,80.0
3173,4,84.0
3174,2,85.0
3175,4,599.0
3176,2,100.0
3177,2,86.0
3178,2,125.0
3179,2,150.0
3180,4,85.0
3181,4,160.0
3182,2,140.0
3183,2,99.0
3184,2,65.0
3185,2,110.0
3186,2,95.0
3187,4,600.0
3188,4,260.0
3189,3,175.0
3190,2,150.0
3191,4,220.0
3192,2,95.0
3193,2,130.0
3194,2,160.0
3195,2,125.0
3196,4,250.0
3197,4,140.0
3198,2,70.0
3199,3,106.0
3200,2,105.0
3201,6,50.0
3202,3,145.0
3203,2,115.0
3204,2,74.0
3205,2,175.0
3206,2,95.0
3207,2,103.0
3208,4,147.0
3209,4,120.0
3210,4,160.0
3211,5,175.0
3212,2,115.0
3213,2,130.0
3214,2,125.0
3215,2,95.0
3216,2,750.0
