,id,neighbourhood,gebied,gemiddelde WOZ-waarde
12785,25244118,Centrum-West,A Centrum,563409
12786,25257406,Centrum-West,A Centrum,563409
12787,25263154,Centrum-West,A Centrum,563409
12788,25270050,Centrum-Oost,A Centrum,563409
12789,25275319,Centrum-Oost,A Centrum,563409
12790,25275747,Centrum-West,A Centrum,563409
12791,25289400,Centrum-Oost,A Centrum,563409
12792,25301621,Centrum-West,A Centrum,563409
12793,25304023,Centrum-Oost,A Centrum,563409
12794,25307245,Centrum-West,A Centrum,563409
12795,25310162,Centrum-West,A Centrum,563409
12796,25310429,Centrum-West,A Centrum,563409
12797,25334076,Centrum-West,A Centrum,563409
12798,25339084,Centrum-Oost,A Centrum,563409
12799,25363481,Centrum-West,A Centrum,563409
12800,25374145,Centrum-West,A Centrum,563409
12801,25381829,Centrum-West,A Centrum,563409
12802,25411801,Centrum-Oost,A Centrum,563409
12803,25437420,Centrum-West,A Centrum,563409
12804,25438018,Centrum-West,A Centrum,563409
12805,25450103,Centrum-Oost,A Centrum,563409
12806,25464626,Centrum-Oost,A Centrum,563409
12807,25465718,Centrum-Oost,A Centrum,563409
12808,25471068,Centrum-West,A Centrum,563409
12809,25472396,Centrum-Oost,A Centrum,563409
12810,25472669,Centrum-Oost,A Centrum,563409
12811,25473070,Centrum-Oost,A Centrum,563409
12812,25474605,Centrum-West,A Centrum,563409
12813,25475451,Centrum-West,A Centrum,563409
12814,25477536,Centrum-West,A Centrum,563409
12815,25500281,Centrum-Oost,A Centrum,563409
12816,25502356,Centrum-West,A Centrum,563409
12817,25504581,Centrum-West,A Centrum,563409
12818,25511088,Centrum-Oost,A Centrum,563409
12819,25512119,Centrum-Oost,A Centrum,563409
12820,25515656,Centrum-West,A Centrum,563409
12821,25528998,Centrum-Oost,A Centrum,563409
12822,25530147,Centrum-West,A Centrum,563409
12823,25531741,Centrum-West,A Centrum,563409
12824,25545124,Centrum-West,A Centrum,563409
12825,25563583,Centrum-Oost,A Centrum,563409
12826,25566163,Centrum-West,A Centrum,563409
12827,25618703,Centrum-West,A Centrum,563409
12828,25703359,Centrum-West,A Centrum,563409
12829,25709272,Centrum-West,A Centrum,563409
12830,25710069,Centrum-Oost,A Centrum,563409
12831,25756521,Centrum-West,A Centrum,563409
12832,25772998,Centrum-West,A Centrum,563409
12833,25775511,Centrum-West,A Centrum,563409
12834,25791174,Centrum-West,A Centrum,563409
12835,25818312,Centrum-Oost,A Centrum,563409
12836,25852935,Centrum-West,A Centrum,563409
12837,25880473,Centrum-Oost,A Centrum,563409
12838,25898486,Centrum-Oost,A Centrum,563409
12839,25941612,Centrum-Oost,A Centrum,563409
12840,25952908,Centrum-Oost,A Centrum,563409
12841,25975448,Centrum-West,A Centrum,563409
12842,25984508,Centrum-West,A Centrum,563409
12843,25994034,Centrum-West,A Centrum,563409
12844,25996484,Centrum-West,A Centrum,563409
12845,25997659,Centrum-West,A Centrum,563409
12846,26006991,Centrum-Oost,A Centrum,563409
12847,26023598,Centrum-West,A Centrum,563409
12848,26023887,Centrum-West,A Centrum,563409
12849,26070465,Centrum-West,A Centrum,563409
12850,26077755,Centrum-Oost,A Centrum,563409
12851,26090496,Centrum-West,A Centrum,563409
12852,26099813,Centrum-West,A Centrum,563409
12853,26105673,Centrum-Oost,A Centrum,563409
12854,26142916,Centrum-Oost,A Centrum,563409
12855,26143006,Centrum-West,A Centrum,563409
12856,26143265,Centrum-Oost,A Centrum,563409
12857,26143587,Centrum-West,A Centrum,563409
12858,26147494,Centrum-Oost,A Centrum,563409
12859,26152770,Centrum-West,A Centrum,563409
12860,26160300,Centrum-Oost,A Centrum,563409
12861,26178824,Centrum-Oost,A Centrum,563409
12862,26181874,Centrum-Oost,A Centrum,563409
12863,26184285,Centrum-West,A Centrum,563409
12864,26192281,Centrum-Oost,A Centrum,563409
12865,26216344,Centrum-West,A Centrum,563409
12866,26221292,Centrum-Oost,A Centrum,563409
12867,26221833,Centrum-Oost,A Centrum,563409
12868,26244417,Centrum-Oost,A Centrum,563409
12869,26249490,Centrum-West,A Centrum,563409
12870,26250398,Centrum-Oost,A Centrum,563409
12871,26256816,Centrum-Oost,A Centrum,563409
12872,26257181,Centrum-Oost,A Centrum,563409
12873,26258038,Centrum-West,A Centrum,563409
12874,26268275,Centrum-West,A Centrum,563409
12875,26274247,Centrum-West,A Centrum,563409
12876,26274842,Centrum-Oost,A Centrum,563409
12877,26296100,Centrum-West,A Centrum,563409
12878,26297525,Centrum-West,A Centrum,563409
12879,26298886,Centrum-Oost,A Centrum,563409
12880,26300890,Centrum-Oost,A Centrum,563409
12881,26301691,Centrum-West,A Centrum,563409
12882,26303871,Centrum-West,A Centrum,563409
12883,26342930,Centrum-Oost,A Centrum,563409
12884,26349755,Centrum-Oost,A Centrum,563409
12885,26364857,Centrum-Oost,A Centrum,563409
12886,26371343,Centrum-Oost,A Centrum,563409
12887,26386806,Centrum-Oost,A Centrum,563409
12888,26403655,Centrum-West,A Centrum,563409
12889,26407835,Centrum-West,A Centrum,563409
12890,26409683,Centrum-Oost,A Centrum,563409
12891,26417680,Centrum-West,A Centrum,563409
12892,26418034,Centrum-West,A Centrum,563409
12893,26451792,Centrum-Oost,A Centrum,563409
12894,26485655,Centrum-West,A Centrum,563409
12895,26490060,Centrum-West,A Centrum,563409
12896,26493227,Centrum-West,A Centrum,563409
12897,26494184,Centrum-Oost,A Centrum,563409
12898,26497141,Centrum-West,A Centrum,563409
12899,26504352,Centrum-West,A Centrum,563409
12900,26511662,Centrum-West,A Centrum,563409
12901,26512960,Centrum-Oost,A Centrum,563409
12902,26519083,Centrum-West,A Centrum,563409
12903,26525327,Centrum-West,A Centrum,563409
12904,26542195,Centrum-Oost,A Centrum,563409
12905,26557347,Centrum-West,A Centrum,563409
12906,26559559,Centrum-West,A Centrum,563409
12907,26560641,Centrum-West,A Centrum,563409
12908,26573202,Centrum-West,A Centrum,563409
12909,26593369,Centrum-Oost,A Centrum,563409
12910,26599069,Centrum-Oost,A Centrum,563409
12911,26618149,Centrum-West,A Centrum,563409
12912,26623379,Centrum-West,A Centrum,563409
12913,26648629,Centrum-Oost,A Centrum,563409
12914,26649731,Centrum-West,A Centrum,563409
12915,26650616,Centrum-West,A Centrum,563409
12916,26663539,Centrum-Oost,A Centrum,563409
12917,26663746,Centrum-Oost,A Centrum,563409
12918,26665084,Centrum-Oost,A Centrum,563409
12919,26675617,Centrum-Oost,A Centrum,563409
12920,26681950,Centrum-West,A Centrum,563409
12921,26709211,Centrum-West,A Centrum,563409
12922,26711114,Centrum-Oost,A Centrum,563409
12923,26728984,Centrum-Oost,A Centrum,563409
12924,26729378,Centrum-Oost,A Centrum,563409
12925,26731838,Centrum-West,A Centrum,563409
12926,26768302,Centrum-Oost,A Centrum,563409
12927,26768956,Centrum-Oost,A Centrum,563409
12928,26769234,Centrum-Oost,A Centrum,563409
12929,26776323,Centrum-West,A Centrum,563409
12930,26781097,Centrum-Oost,A Centrum,563409
12931,26792348,Centrum-Oost,A Centrum,563409
12932,26792647,Centrum-West,A Centrum,563409
12933,26793371,Centrum-Oost,A Centrum,563409
12934,26794556,Centrum-Oost,A Centrum,563409
12935,26794663,Centrum-Oost,A Centrum,563409
12936,26803135,Centrum-West,A Centrum,563409
12937,26803518,Centrum-West,A Centrum,563409
12938,26804553,Centrum-West,A Centrum,563409
12939,26806143,Centrum-Oost,A Centrum,563409
12940,26822863,Centrum-West,A Centrum,563409
12941,26824316,Centrum-West,A Centrum,563409
12942,26825628,Centrum-West,A Centrum,563409
12943,26826725,Centrum-Oost,A Centrum,563409
12944,26829033,Centrum-Oost,A Centrum,563409
12945,26841967,Centrum-Oost,A Centrum,563409
12946,26858674,Centrum-West,A Centrum,563409
12947,26867093,Centrum-West,A Centrum,563409
12948,26873529,Centrum-West,A Centrum,563409
12949,26894328,Centrum-West,A Centrum,563409
12950,26911967,Centrum-Oost,A Centrum,563409
12951,26912817,Centrum-Oost,A Centrum,563409
12952,26937425,Centrum-Oost,A Centrum,563409
12953,26941798,Centrum-Oost,A Centrum,563409
12954,26945281,Centrum-West,A Centrum,563409
12955,26954582,Centrum-Oost,A Centrum,563409
12956,26975304,Centrum-West,A Centrum,563409
12957,26985641,Centrum-West,A Centrum,563409
12958,27005188,Centrum-Oost,A Centrum,563409
12959,27012249,Centrum-West,A Centrum,563409
12960,27022236,Centrum-West,A Centrum,563409
12961,27023736,Centrum-Oost,A Centrum,563409
12962,27026507,Centrum-West,A Centrum,563409
12963,27028646,Centrum-West,A Centrum,563409
12964,27031226,Centrum-West,A Centrum,563409
12965,27039879,Centrum-West,A Centrum,563409
12966,27040248,Centrum-West,A Centrum,563409
12967,27040960,Centrum-West,A Centrum,563409
12968,27042350,Centrum-West,A Centrum,563409
12969,27044918,Centrum-West,A Centrum,563409
12970,27070597,Centrum-Oost,A Centrum,563409
12971,27071999,Centrum-Oost,A Centrum,563409
12972,27080292,Centrum-Oost,A Centrum,563409
12973,27080314,Centrum-Oost,A Centrum,563409
12974,27081619,Centrum-West,A Centrum,563409
12975,27124478,Centrum-West,A Centrum,563409
12976,27132054,Centrum-Oost,A Centrum,563409
12977,27150855,Centrum-Oost,A Centrum,563409
12978,27164578,Centrum-West,A Centrum,563409
12979,27180950,Centrum-West,A Centrum,563409
12980,27184333,Centrum-West,A Centrum,563409
12981,27186389,Centrum-West,A Centrum,563409
12982,27196696,Centrum-West,A Centrum,563409
12983,27243197,Centrum-West,A Centrum,563409
12984,27243577,Centrum-West,A Centrum,563409
12985,27243808,Centrum-West,A Centrum,563409
12986,27250038,Centrum-Oost,A Centrum,563409
12987,27272101,Centrum-Oost,A Centrum,563409
12988,27275080,Centrum-Oost,A Centrum,563409
12989,27276546,Centrum-Oost,A Centrum,563409
12990,27281605,Centrum-Oost,A Centrum,563409
12991,27281726,Centrum-West,A Centrum,563409
12992,27298796,Centrum-Oost,A Centrum,563409
12993,27299607,Centrum-Oost,A Centrum,563409
12994,27301243,Centrum-Oost,A Centrum,563409
12995,27304181,Centrum-Oost,A Centrum,563409
12996,27304319,Centrum-Oost,A Centrum,563409
12997,27309592,Centrum-West,A Centrum,563409
12998,27324682,Centrum-West,A Centrum,563409
12999,27354328,Centrum-Oost,A Centrum,563409
13000,27375416,Centrum-West,A Centrum,563409
13001,27378558,Centrum-West,A Centrum,563409
13002,27382781,Centrum-Oost,A Centrum,563409
13003,27387179,Centrum-Oost,A Centrum,563409
13004,27388925,Centrum-West,A Centrum,563409
13005,27389377,Centrum-West,A Centrum,563409
13006,27397878,Centrum-West,A Centrum,563409
13007,27399582,Centrum-Oost,A Centrum,563409
13008,27402434,Centrum-West,A Centrum,563409
13009,27411542,Centrum-West,A Centrum,563409
13010,27413143,Centrum-Oost,A Centrum,563409
13011,27415525,Centrum-Oost,A Centrum,563409
13012,27416345,Centrum-Oost,A Centrum,563409
13013,27443093,Centrum-West,A Centrum,563409
13014,27445983,Centrum-Oost,A Centrum,563409
13015,27447025,Centrum-West,A Centrum,563409
13016,27464193,Centrum-West,A Centrum,563409
13017,27466535,Centrum-Oost,A Centrum,563409
13018,27489144,Centrum-Oost,A Centrum,563409
13019,27498255,Centrum-Oost,A Centrum,563409
13020,27498578,Centrum-Oost,A Centrum,563409
13021,27506311,Centrum-Oost,A Centrum,563409
13022,27514386,Centrum-West,A Centrum,563409
13023,27516933,Centrum-West,A Centrum,563409
13024,27518272,Centrum-West,A Centrum,563409
13025,27525456,Centrum-Oost,A Centrum,563409
13026,27534459,Centrum-West,A Centrum,563409
13027,27536455,Centrum-West,A Centrum,563409
13028,27538322,Centrum-West,A Centrum,563409
13029,27538477,Centrum-Oost,A Centrum,563409
13030,27539424,Centrum-West,A Centrum,563409
13031,27560059,Centrum-West,A Centrum,563409
13032,27562137,Centrum-West,A Centrum,563409
13033,27564888,Centrum-West,A Centrum,563409
13034,27566540,Centrum-Oost,A Centrum,563409
13035,27566962,Centrum-Oost,A Centrum,563409
13036,27588936,Centrum-Oost,A Centrum,563409
13037,27620348,Centrum-West,A Centrum,563409
13038,27622339,Centrum-Oost,A Centrum,563409
13039,27630147,Centrum-West,A Centrum,563409
13040,27630816,Centrum-Oost,A Centrum,563409
13041,27647812,Centrum-West,A Centrum,563409
13042,27666504,Centrum-West,A Centrum,563409
13043,27667742,Centrum-West,A Centrum,563409
13044,27671023,Centrum-West,A Centrum,563409
13045,27686238,Centrum-West,A Centrum,563409
13046,27693836,Centrum-West,A Centrum,563409
13047,27695723,Centrum-West,A Centrum,563409
13048,27697993,Centrum-West,A Centrum,563409
13049,27711181,Centrum-Oost,A Centrum,563409
13050,27711492,Centrum-West,A Centrum,563409
13051,27714306,Centrum-West,A Centrum,563409
13052,27725409,Centrum-West,A Centrum,563409
13053,27740660,Centrum-West,A Centrum,563409
13054,27748179,Centrum-Oost,A Centrum,563409
13055,27752265,Centrum-West,A Centrum,563409
13056,27754468,Centrum-West,A Centrum,563409
13057,27760990,Centrum-West,A Centrum,563409
13058,27765745,Centrum-West,A Centrum,563409
13059,27767287,Centrum-West,A Centrum,563409
13060,27771488,Centrum-West,A Centrum,563409
13061,27774674,Centrum-West,A Centrum,563409
13062,27778745,Centrum-Oost,A Centrum,563409
13063,27779649,Centrum-West,A Centrum,563409
13064,27783925,Centrum-Oost,A Centrum,563409
13065,27793181,Centrum-West,A Centrum,563409
13066,27803193,Centrum-West,A Centrum,563409
13067,27803619,Centrum-Oost,A Centrum,563409
13068,27809371,Centrum-West,A Centrum,563409
13069,27820892,Centrum-West,A Centrum,563409
13070,27844570,Centrum-West,A Centrum,563409
13071,27850551,Centrum-Oost,A Centrum,563409
13072,27851454,Centrum-Oost,A Centrum,563409
13073,27861437,Centrum-Oost,A Centrum,563409
13074,27871686,Centrum-West,A Centrum,563409
13075,27873141,Centrum-Oost,A Centrum,563409
13076,27889133,Centrum-Oost,A Centrum,563409
13077,27903121,Centrum-West,A Centrum,563409
13078,27913527,Centrum-Oost,A Centrum,563409
13079,27919922,Centrum-West,A Centrum,563409
13080,27923383,Centrum-Oost,A Centrum,563409
13081,27925008,Centrum-Oost,A Centrum,563409
13082,27928132,Centrum-West,A Centrum,563409
13083,27928522,Centrum-Oost,A Centrum,563409
13084,27954169,Centrum-West,A Centrum,563409
13085,27954366,Centrum-West,A Centrum,563409
13086,27969251,Centrum-West,A Centrum,563409
13087,27974728,Centrum-West,A Centrum,563409
13088,27976225,Centrum-Oost,A Centrum,563409
13089,27982214,Centrum-West,A Centrum,563409
13090,27998255,Centrum-Oost,A Centrum,563409
13091,28000043,Centrum-West,A Centrum,563409
13092,28025415,Centrum-Oost,A Centrum,563409
13093,28042923,Centrum-West,A Centrum,563409
13094,28064282,Centrum-Oost,A Centrum,563409
13095,28068442,Centrum-West,A Centrum,563409
13096,28074417,Centrum-West,A Centrum,563409
13097,28077422,Centrum-West,A Centrum,563409
13098,28079520,Centrum-Oost,A Centrum,563409
13099,28088504,Centrum-West,A Centrum,563409
13100,28093980,Centrum-West,A Centrum,563409
13101,28098878,Centrum-Oost,A Centrum,563409
13102,28102597,Centrum-West,A Centrum,563409
13103,28146294,Centrum-West,A Centrum,563409
13104,28148076,Centrum-West,A Centrum,563409
13105,28148836,Centrum-Oost,A Centrum,563409
13106,28160081,Centrum-Oost,A Centrum,563409
13107,28167828,Centrum-West,A Centrum,563409
13108,28168184,Centrum-West,A Centrum,563409
13109,28172865,Centrum-West,A Centrum,563409
13110,28176724,Centrum-West,A Centrum,563409
13111,28198817,Centrum-Oost,A Centrum,563409
13112,28202039,Centrum-Oost,A Centrum,563409
13113,28203214,Centrum-Oost,A Centrum,563409
13114,28215510,Centrum-Oost,A Centrum,563409
13115,28215817,Centrum-Oost,A Centrum,563409
13116,28219863,Centrum-West,A Centrum,563409
13117,28226450,Centrum-Oost,A Centrum,563409
13118,28236965,Centrum-Oost,A Centrum,563409
13119,28238045,Centrum-Oost,A Centrum,563409
13120,28244221,Centrum-West,A Centrum,563409
13121,28248299,Centrum-Oost,A Centrum,563409
13122,28253075,Centrum-West,A Centrum,563409
13123,28268074,Centrum-West,A Centrum,563409
13124,28282316,Centrum-West,A Centrum,563409
13125,28292512,Centrum-West,A Centrum,563409
13126,28296545,Centrum-West,A Centrum,563409
13127,28299363,Centrum-Oost,A Centrum,563409
13128,28304792,Centrum-West,A Centrum,563409
13129,28327152,Centrum-Oost,A Centrum,563409
13130,28376627,Centrum-West,A Centrum,563409
13131,28426162,Centrum-West,A Centrum,563409
13132,28426608,Centrum-West,A Centrum,563409
13133,28427189,Centrum-Oost,A Centrum,563409
13134,28431551,Centrum-West,A Centrum,563409
13135,28433727,Centrum-West,A Centrum,563409
13136,28434431,Centrum-Oost,A Centrum,563409
13137,28448783,Centrum-Oost,A Centrum,563409
13138,28448785,Centrum-Oost,A Centrum,563409
13139,28455350,Centrum-West,A Centrum,563409
13140,28466146,Centrum-Oost,A Centrum,563409
13141,28473617,Centrum-West,A Centrum,563409
13142,28479157,Centrum-West,A Centrum,563409
13143,28482966,Centrum-West,A Centrum,563409
13144,28490033,Centrum-Oost,A Centrum,563409
13145,28490295,Centrum-West,A Centrum,563409
13146,28502181,Centrum-Oost,A Centrum,563409
13147,28504465,Centrum-Oost,A Centrum,563409
13148,28505171,Centrum-Oost,A Centrum,563409
13149,28506021,Centrum-Oost,A Centrum,563409
13150,28506059,Centrum-Oost,A Centrum,563409
13151,28514684,Centrum-West,A Centrum,563409
13152,28533036,Centrum-West,A Centrum,563409
13153,28536676,Centrum-Oost,A Centrum,563409
13154,28539610,Centrum-West,A Centrum,563409
13155,28544205,Centrum-West,A Centrum,563409
13156,28557392,Centrum-West,A Centrum,563409
13157,28558538,Centrum-Oost,A Centrum,563409
13158,28569043,Centrum-West,A Centrum,563409
13159,28572417,Centrum-Oost,A Centrum,563409
13160,28605823,Centrum-West,A Centrum,563409
13161,28609542,Centrum-Oost,A Centrum,563409
13162,28630537,Centrum-Oost,A Centrum,563409
13163,28632578,Centrum-Oost,A Centrum,563409
13164,28633126,Centrum-Oost,A Centrum,563409
13165,28635856,Centrum-West,A Centrum,563409
13166,28650630,Centrum-West,A Centrum,563409
13167,28654113,Centrum-Oost,A Centrum,563409
13168,28663501,Centrum-Oost,A Centrum,563409
13169,28679364,Centrum-West,A Centrum,563409
13170,28680158,Centrum-West,A Centrum,563409
13171,28680639,Centrum-West,A Centrum,563409
13172,28680999,Centrum-West,A Centrum,563409
13173,28681860,Centrum-West,A Centrum,563409
13174,28684517,Centrum-West,A Centrum,563409
13175,28687223,Centrum-Oost,A Centrum,563409
13176,28706467,Centrum-Oost,A Centrum,563409
13177,28708116,Centrum-Oost,A Centrum,563409
13178,28708515,Centrum-West,A Centrum,563409
13179,28709660,Centrum-Oost,A Centrum,563409
